0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.8,1320.0,762.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.901,966.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.7,610.0,762.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.8,75.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.7,1320.0,762.0,0.0,3.0
0.0,0.0,0.0,50.0,1.0,2.0,0.0,1.0,1.0,0.601,1250.0,762.0,0.0,3.0
0.0,0.0,0.0,60.0,1.0,2.0,0.0,3.0,0.0,0.799,609.0,0.0,0.0,3.0
0.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,610.0,4880.0,0.0,3.0
0.0,0.0,0.0,50.0,1.0,2.0,0.0,1.0,0.0,0.6,20.0,0.0,0.0,3.0
0.0,1.0,45.0,0.0,1.0,2.0,0.0,1.0,0.0,0.6,900.0,0.0,0.0,3.0
0.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,610.0,762.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,250.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.6,50.0,0.0,0.0,5.0
0.0,6.0,0.0,0.0,1.0,2.0,310.0,3.0,1.0,2.5,1274.9,762.0,0.0,3.0
0.0,0.0,0.0,60.0,1.0,2.0,0.0,3.0,1.0,0.801,255.1,270.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.6,1500.0,4170.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.8,610.0,4880.0,0.0,2.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.6,20.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.7,1320.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6,610.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.7,1220.0,4880.0,0.0,3.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,3.0,1.0,0.3,1220.0,762.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.2,610.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.601,610.0,762.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.321,610.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.601,1220.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.699,610.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.2,150.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.7,1220.0,762.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6,250.0,0.0,0.0,5.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,3.0,0.0,3.2,1220.0,0.0,0.0,4.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.8,1320.0,762.0,0.0,2.0
0.0,4.0,0.0,0.0,1.0,2.0,400.0,1.0,0.0,0.8,609.9,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.2,610.0,4170.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.699,1320.0,761.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.8,1320.0,4880.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.2,150.0,762.0,0.0,3.0
0.0,2.0,0.0,0.0,1.0,2.0,600.0,3.0,1.0,1.299,1050.0,1220.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.2,1300.0,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.6,375.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.7,610.0,762.0,0.0,3.0
0.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.2,1220.0,0.0,0.0,3.0
0.0,4.0,0.0,0.0,1.0,2.0,400.0,1.0,0.0,1.0,75.0,0.0,0.0,1.0
0.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1320.0,762.0,0.0,3.0
0.0,0.0,0.0,70.0,1.0,2.0,0.0,3.0,0.0,2.5,610.0,0.0,600.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.8,610.0,4880.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.6,520.0,762.0,0.0,3.0
0.0,0.0,0.0,70.0,1.0,2.0,0.0,3.0,0.0,0.8,50.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.3,1320.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.7,610.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,500.0,1.0,1.0,2.0,610.0,762.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,609.9,3000.0,0.0,5.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.7,610.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,610.0,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.601,1320.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.301,610.0,762.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.2,609.9,612.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.8,1500.0,4170.0,0.0,2.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,1.0,0.7,1300.0,762.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.201,50.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.75,610.0,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.7,374.9,762.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,500.0,1.0,0.0,1.6,609.9,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.8,610.0,4880.0,0.0,2.0
0.0,1.0,65.0,0.0,1.0,2.0,0.0,1.0,0.0,1.09,900.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.699,1320.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.7,150.0,762.0,0.0,3.0
0.0,1.0,55.0,0.0,1.0,2.0,0.0,1.0,0.0,2.2,900.0,0.0,0.0,3.0
0.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.7,610.0,4880.0,0.0,3.0
0.0,0.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,25.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.699,610.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.7,610.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.599,1320.0,4880.0,0.0,2.0
0.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.7,1320.0,762.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.2,1320.0,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.699,1320.0,762.0,0.0,3.0
0.0,0.0,0.0,50.0,1.0,2.0,0.0,3.0,0.0,0.601,610.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.6,610.0,761.0,0.0,5.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.2,610.0,0.0,0.0,3.0
0.0,1.0,65.0,0.0,1.0,2.0,0.0,1.0,0.0,2.3,900.0,0.0,600.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.6,300.1,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.699,300.1,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,610.0,0.0,600.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.599,610.0,762.0,0.0,3.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,1.0,1.0,0.4,1220.0,762.0,0.0,4.0
0.0,2.0,0.0,0.0,1.0,2.0,350.0,3.0,0.0,1.601,609.9,0.0,0.0,3.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,1.0,0.4,1220.0,300.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.6,1220.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.7,1300.0,762.0,0.0,3.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,3.0,1.0,0.3,1220.0,4880.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.6,1220.0,761.0,0.0,5.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.4,610.0,0.0,0.0,3.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,1.0,0.3,610.0,762.0,0.0,3.0
0.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,610.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.7,610.0,4880.0,0.0,3.0
0.0,4.0,0.0,0.0,1.0,2.0,400.0,1.0,0.0,0.8,75.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.5,1320.0,0.0,0.0,3.0
0.0,0.0,0.0,50.0,1.0,2.0,0.0,1.0,1.0,1.6,1250.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.7,610.0,0.0,0.0,3.0
0.0,0.0,0.0,50.0,1.0,2.0,0.0,3.0,0.0,0.601,1320.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.7,1320.1,762.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.201,385.1,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.6,500.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.7,1320.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,500.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.4,609.9,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.6,610.0,4170.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.6,610.0,762.0,0.0,5.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,1.0,1.6,1300.0,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.2,50.0,0.0,0.0,3.0
0.0,0.0,0.0,80.0,1.0,2.0,0.0,3.0,0.0,0.5,29.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.3,595.0,762.0,0.0,3.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,1.0,1.0,1.2,1200.0,611.0,0.0,4.0
0.0,0.0,0.0,60.0,1.0,2.0,0.0,3.0,0.0,2.801,355.0,0.0,0.0,3.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,3.0,0.0,4.0,610.0,0.0,500.0,4.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.699,609.9,0.0,0.0,3.0
0.0,1.0,65.0,0.0,1.0,2.0,0.0,1.0,0.0,1.5,900.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,1000.0,0.0,600.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,300.0,1.0,0.0,0.8,915.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.7,610.0,0.0,0.0,3.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,3.0,0.0,3.201,610.0,0.0,600.0,4.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,1320.0,762.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.4,1320.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.6,610.0,762.0,0.0,5.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.7,610.0,0.0,0.0,3.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,1.0,1.0,0.4,1220.0,0.0,0.0,4.0
0.0,1.0,65.0,0.0,1.0,2.0,0.0,1.0,0.0,3.2,900.0,0.0,500.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,609.9,612.0,0.0,5.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.599,1500.0,612.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.8,1320.0,4880.0,0.0,2.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,2.5,1320.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.8,900.1,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,385.1,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.699,1300.0,762.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.6,610.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.7,375.0,612.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.4,610.0,762.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.3,1320.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.2,610.0,0.0,0.0,3.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,3.0,0.0,1.201,1220.0,0.0,0.0,4.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,1.0,0.7,1320.0,762.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.8,610.0,0.0,0.0,2.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,0.0,0.699,610.0,0.0,0.0,3.0
0.0,2.0,0.0,0.0,1.0,2.0,350.0,3.0,0.0,1.6,609.9,0.0,0.0,3.0
0.0,1.0,65.0,0.0,1.0,2.0,0.0,1.0,0.0,1.09,610.0,0.0,0.0,3.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,1.0,0.3,610.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.2,609.9,612.0,0.0,3.0
0.0,1.0,65.0,0.0,1.0,2.0,0.0,1.0,0.0,0.6,900.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1500.0,612.0,0.0,2.0
0.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.8,20.0,0.0,0.0,2.0
0.0,1.0,45.0,0.0,1.0,2.0,0.0,1.0,0.0,0.6,900.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.999,1220.0,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.599,1320.0,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,610.0,612.0,0.0,2.0
0.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,1.0,0.6,610.0,762.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.6,609.9,762.0,0.0,3.0
0.0,2.0,0.0,0.0,1.0,2.0,350.0,3.0,0.0,0.9,610.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.599,610.0,4880.0,0.0,2.0
0.0,0.0,0.0,50.0,1.0,2.0,0.0,1.0,0.0,0.4,1320.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.2,335.0,612.0,0.0,2.0
0.0,4.0,0.0,0.0,1.0,2.0,700.0,1.0,0.0,1.0,609.9,0.0,0.0,1.0
0.0,2.0,0.0,0.0,1.0,2.0,600.0,3.0,1.0,0.9,1050.0,1220.0,0.0,2.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.201,75.0,0.0,0.0,3.0
0.0,2.0,0.0,0.0,1.0,2.0,600.0,3.0,0.0,1.3,1090.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.7,20.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,500.0,1.0,1.0,2.0,609.9,301.0,0.0,2.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,3.0,0.0,1.201,610.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.799,249.9,0.0,0.0,5.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.3,610.0,762.0,0.0,3.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,1.0,0.599,1320.0,761.0,0.0,3.0
0.0,6.0,0.0,0.0,1.0,2.0,310.0,3.0,1.0,1.6,610.0,762.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.699,1320.0,0.0,0.0,3.0
0.0,1.0,55.0,0.0,1.0,2.0,0.0,1.0,0.0,1.09,610.0,0.0,0.0,3.0
0.0,1.0,65.0,0.0,1.0,2.0,0.0,1.0,0.0,0.8,900.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,500.0,3.0,0.0,1.6,1320.0,0.0,0.0,3.0
0.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.599,1320.0,762.0,0.0,2.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.2,1320.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.301,20.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.7,335.0,612.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.699,1320.0,762.0,0.0,3.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,1.0,0.699,1220.0,761.0,0.0,3.0
0.0,1.0,55.0,0.0,1.0,2.0,0.0,1.0,0.0,1.09,900.0,0.0,0.0,3.0
0.0,0.0,0.0,60.0,1.0,2.0,0.0,3.0,1.0,0.801,255.1,269.0,0.0,3.0
0.0,0.0,0.0,85.0,1.0,2.0,0.0,1.0,1.0,1.2,600.0,150.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.699,610.0,762.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.6,831.9,881.0,0.0,2.0
0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.699,20.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.321,610.0,0.0,0.0,3.0
0.0,6.0,0.0,0.0,1.0,2.0,310.0,3.0,1.0,0.8,1275.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.699,1220.0,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.699,595.0,762.0,0.0,3.0
0.0,1.0,55.0,0.0,1.0,2.0,0.0,1.0,0.0,2.2,900.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.201,50.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.2,335.0,3000.0,0.0,2.0
0.0,2.0,0.0,0.0,1.0,2.0,350.0,3.0,0.0,1.4,1310.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.8,610.0,762.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,610.0,0.0,600.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.5,610.0,762.0,0.0,5.0
0.0,0.0,0.0,60.0,1.0,2.0,0.0,3.0,0.0,2.8,610.0,0.0,600.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.799,1300.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.6,1500.0,612.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.2,609.9,4170.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.201,152.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.601,1320.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.4,1320.0,4880.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.7,610.0,762.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1320.0,762.0,0.0,3.0
0.0,0.0,0.0,80.0,1.0,2.0,0.0,3.0,1.0,1.6,1320.0,612.0,0.0,4.0
0.0,0.0,0.0,0.0,1.0,2.0,500.0,3.0,0.0,1.6,1525.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,610.0,4170.0,0.0,2.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.799,20.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.8,1300.0,762.0,0.0,2.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.6,610.0,300.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6,610.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.699,1320.0,762.0,0.0,3.0
0.0,0.0,0.0,70.0,1.0,2.0,0.0,3.0,0.0,2.5,610.0,0.0,600.0,3.0
0.0,0.0,0.0,50.0,1.0,2.0,0.0,1.0,0.0,0.451,20.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.8,1500.0,4170.0,0.0,2.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.699,1320.0,761.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.201,1320.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.6,300.1,762.0,0.0,3.0
0.0,0.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,0.5,25.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.5,1000.0,0.0,600.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.6,609.9,4880.0,0.0,3.0
0.0,0.0,0.0,70.0,1.0,2.0,0.0,3.0,0.0,0.8,50.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.6,1320.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.3,609.9,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.6,609.9,612.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.6,610.0,4170.0,0.0,3.0
0.0,0.0,0.0,50.0,1.0,2.0,0.0,3.0,0.0,3.2,610.0,0.0,0.0,3.0
0.0,0.0,0.0,70.0,1.0,2.0,0.0,3.0,0.0,0.6,610.0,0.0,0.0,3.0
0.0,0.0,0.0,45.0,1.0,2.0,0.0,0.0,0.0,0.7,1320.0,0.0,0.0,3.0
0.0,0.0,0.0,60.0,1.0,2.0,0.0,3.0,0.0,4.0,385.1,0.0,0.0,3.0
0.0,0.0,0.0,70.0,1.0,2.0,0.0,3.0,0.0,0.6,1320.0,0.0,600.0,3.0
0.0,1.0,45.0,0.0,1.0,2.0,0.0,1.0,0.0,2.2,640.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.699,20.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.699,1320.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.2,609.9,614.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1320.0,4880.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.2,609.9,0.0,0.0,5.0
0.0,1.0,65.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,610.0,0.0,0.0,3.0
0.0,1.0,55.0,0.0,1.0,2.0,0.0,1.0,0.0,1.5,900.0,0.0,0.0,3.0
0.0,1.0,45.0,0.0,1.0,2.0,0.0,1.0,0.0,3.2,900.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.699,610.0,762.0,0.0,3.0
0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.699,609.9,0.0,0.0,3.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.699,610.0,0.0,0.0,3.0
0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.3,1320.0,762.0,0.0,3.0
